,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
project1581.csv,15.0,3.0,9.0,1.0,8.5,2.0,37.0,1.0,127.0,176.0,12.0,0.0
project1582.csv,14.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,27.0,13.0,5.0,0.0
project1583.csv,43.0,5.0,2.0,0.0,2.0,1.0,3.0,2.0,67.5,55.5,5.5,0.0
project1584.csv,11.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,47.0,7.0,0.0
project1585.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,14.0,3.0,0.0
project1586.csv,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,42.0,3.0,0.0
project1587.csv,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,25.0,5.0,1.0
project1588.csv,94.5,19.0,46.0,9.0,34.5,5.0,247.5,44.5,784.5,83.5,33.5,2.0
project1589.csv,36.5,5.0,8.0,0.0,7.0,2.5,9.0,0.0,10.5,30.5,11.0,0.0
project1590.csv,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.5,5.0,0.0
project1591.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0
project1592.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,56.0,12.0,0.0
project1593.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,58.0,5.0,0.0
project1594.csv,25.0,5.0,11.0,1.0,10.0,2.0,47.0,1.0,54.0,185.0,9.0,1.0
project1595.csv,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,4.0,0.0
project1596.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,5.0,1.0
project1597.csv,84.0,8.0,21.5,1.0,19.0,3.0,139.5,4.5,201.5,38.5,5.0,0.0
project1598.csv,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,33.5,10.0,0.0
project1599.csv,54.5,6.0,25.5,2.0,21.0,2.5,69.5,4.5,94.0,43.0,5.0,0.0
project1600.csv,3.5,2.0,1.0,0.0,0.5,0.5,0.0,1.0,9.0,58.5,23.0,1.0
project1601.csv,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,56.0,23.5,1.0
project1602.csv,25.0,2.0,3.0,1.0,0.5,0.5,4.0,0.0,26.0,241.5,96.5,3.0
project1603.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,0.0
project1604.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,62.0,17.0,0.0
project1605.csv,12.5,3.0,4.0,0.0,3.5,1.0,10.0,2.5,59.0,151.5,4.0,0.0
project1606.csv,16.0,2.0,2.0,0.0,2.0,1.0,1.5,1.0,15.5,16.5,3.0,0.0
project1607.csv,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,9.0,1.0
project1608.csv,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0
project1609.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2.0,0.0
project1610.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,0.0
project1611.csv,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,1.0,0.0
project1612.csv,135.0,8.0,10.0,1.0,9.0,2.0,39.5,1.0,135.5,73.5,12.0,0.0
project1613.csv,37.0,4.0,11.0,0.0,10.0,1.0,58.0,0.0,92.0,53.0,12.0,0.0
project1614.csv,74.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,266.0,120.0,21.0,2.0
project1615.csv,75.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0
project1616.csv,5.0,1.0,2.0,0.0,1.0,1.0,32.0,1.0,33.0,7.0,1.0,0.0
project1617.csv,47.0,5.5,5.0,1.0,3.0,2.0,8.5,0.0,20.5,9.0,4.5,1.0
project1618.csv,150.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,149.0,19.0,2.0,0.0
project1619.csv,34.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,32.5,76.0,24.5,1.0
project1620.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0
project1621.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,0.0
project1622.csv,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.5,9.5,0.0
project1623.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,3.0,0.0
project1624.csv,29.0,5.0,4.0,0.0,3.0,1.0,13.0,2.0,74.0,68.0,8.0,0.0
project1625.csv,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,2.0,0.0
project1626.csv,93.0,5.0,41.0,8.0,22.0,1.0,236.0,5.0,223.0,13.0,7.0,0.0
project1627.csv,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,10.5,0.0
